src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
11,48Si,2,13Nb,0.812429,-0.3338,-0.1662,0.7218,0
11,48Si,3,17Nb,0.83939,-0.5,-0.5,0.4523,0
11,48Si,4,18Nb,0.415284,0.1662,-0.3338,0.1828,0
11,48Si,5,20Nb,0.415284,-0.1662,0.3338,0.1828,0
11,48Si,6,24Nb,0.41524,-0.3338,0.1662,-0.1827,0
11,48Si,7,25Co,0.41524,-0.1662,-0.3338,-0.1827,0
11,48Si,8,42Si,0.599047,-0.371,0.129,0.4523,0
11,48Si,9,43Si,0.599047,-0.129,-0.371,0.4523,0
11,48Si,10,47Si,0.707107,-0.5,-0.5,0.0,0
11,48Si,12,18Nb,0.916548,-0.8338,-0.3338,0.1828,0
11,48Si,13,22Nb,0.71051,-0.6662,-0.1662,-0.1827,0
11,48Si,14,19Nb,0.710536,-0.6662,0.1662,0.1828,0
11,48Si,15,40Si,0.785403,-0.629,-0.129,0.4523,0
11,48Si,16,20Nb,0.710536,-0.1662,-0.6662,0.1828,0
12,18Nb,0,21Cr,0.527342,0.5,0.1676,0.0,0
12,18Nb,1,0Nb,0.937697,0.8338,0.3338,0.2695,0
12,18Nb,2,13Nb,0.754063,0.5,0.1676,0.539,0
12,18Nb,3,17Nb,0.460082,0.3338,-0.1662,0.2695,0
12,18Nb,4,18Nb,1.0,1.0,0.0,0.0,0
12,18Nb,5,20Nb,0.944129,0.6676,0.6676,0.0,0
12,18Nb,6,24Nb,0.795984,0.5,0.5,-0.3655,0
12,18Nb,7,25Co,0.761104,0.6676,0.0,-0.3655,0
12,18Nb,8,42Si,0.707812,0.4628,0.4628,0.2695,0
12,18Nb,9,43Si,0.755485,0.7048,-0.0372,0.2695,0
12,18Nb,10,47Si,0.415284,0.3338,-0.1662,-0.1828,0
12,18Nb,11,48Si,0.916548,0.8338,0.3338,-0.1828,0
12,18Nb,13,22Nb,0.435626,0.1676,0.1676,-0.3655,0
12,18Nb,14,19Nb,0.527342,0.1676,0.5,0.0,0
12,18Nb,15,40Si,0.395621,0.2048,0.2048,0.2695,0
12,18Nb,16,20Nb,0.745774,0.6676,-0.3324,0.0,0
13,22Nb,0,21Cr,0.494045,0.3324,0.0,0.3655,0
13,22Nb,1,0Nb,0.935238,0.6662,0.1662,0.635,0
13,22Nb,2,13Nb,0.963644,0.3324,0.0,0.9045,0
13,22Nb,3,17Nb,0.73639,0.1662,-0.3338,0.635,0
13,22Nb,4,18Nb,0.924429,0.8324,-0.1676,0.3655,0
13,22Nb,5,20Nb,0.795984,0.5,0.5,0.3655,0
13,22Nb,6,24Nb,0.470085,0.3324,0.3324,0.0,0
13,22Nb,7,25Co,0.527342,0.5,-0.1676,0.0,0
13,22Nb,8,42Si,0.759941,0.2952,0.2952,0.635,0
13,22Nb,9,43Si,0.856593,0.5372,-0.2048,0.635,0
13,22Nb,10,47Si,0.41524,0.1662,-0.3338,0.1827,0
13,22Nb,11,48Si,0.71051,0.6662,0.1662,0.1827,0
13,22Nb,12,18Nb,0.435626,-0.1676,-0.1676,0.3655,0
13,22Nb,14,19Nb,0.494045,0.0,0.3324,0.3655,0
13,22Nb,15,40Si,0.637176,0.0372,0.0372,0.635,0
13,22Nb,16,20Nb,0.795984,0.5,-0.5,0.3655,0
14,19Nb,0,21Cr,0.470085,0.3324,-0.3324,0.0,0
14,19Nb,1,0Nb,0.737614,0.6662,-0.1662,0.2695,0
14,19Nb,2,13Nb,0.715193,0.3324,-0.3324,0.539,0
14,19Nb,3,17Nb,0.737614,0.1662,-0.6662,0.2695,0
14,19Nb,4,18Nb,0.971025,0.8324,-0.5,0.0,0
14,19Nb,5,20Nb,0.527342,0.5,0.1676,0.0,0
14,19Nb,6,24Nb,0.494045,0.3324,0.0,-0.3655,0
14,19Nb,7,25Co,0.795984,0.5,-0.5,-0.3655,0
14,19Nb,8,42Si,0.401444,0.2952,-0.0372,0.2695,0
14,19Nb,9,43Si,0.8061,0.5372,-0.5372,0.2695,0
14,19Nb,10,47Si,0.710536,0.1662,-0.6662,-0.1828,0
14,19Nb,11,48Si,0.710536,0.6662,-0.1662,-0.1828,0
14,19Nb,12,18Nb,0.527342,-0.1676,-0.5,0.0,0
14,19Nb,13,22Nb,0.494045,0.0,-0.3324,-0.3655,0
14,19Nb,15,40Si,0.401444,0.0372,-0.2952,0.2695,0
14,19Nb,16,20Nb,0.971025,0.5,-0.8324,0.0,0
15,40Si,0,21Cr,0.401444,0.2952,-0.0372,-0.2695,0
15,40Si,1,0Nb,0.642092,0.629,0.129,0.0,0
15,40Si,2,13Nb,0.401444,0.2952,-0.0372,0.2695,0
15,40Si,3,17Nb,0.392787,0.129,-0.371,0.0,0
